age,type_employer,fnlwgt,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
49,Self-emp-inc,161445,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1761,46,United-States,>50K
34,Private,87611,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,29,0,32,United-States,>50K
26,Private,36048,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,14,0,34,United-States,<=50K
38,Private,138436,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,>50K
29,Local-gov,166600,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,7,0,51,Japan,>50K
57,Self-emp-inc,240800,11th,7,Married-civ-spouse,Sales,Husband,White,Male,4,0,49,United-States,>50K
23,Private,31725,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,3603,0,52,United-States,<=50K
33,Private,203928,Bachelors,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,10,0,50,?,>50K
42,Private,135157,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,27,0,56,United-States,>50K
34,Private,246603,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,52,United-States,<=50K
31,Private,276218,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,37,0,47,United-States,<=50K
35,Self-emp-not-inc,228122,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,26,0,47,?,<=50K
18,?,26557,11th,7,Married-civ-spouse,?,Husband,White,Male,0,1,26,United-States,<=50K
23,?,354237,HS-grad,9,Married-civ-spouse,?,Other-relative,Black,Male,7,0,40,United-States,<=50K
41,Private,77839,9th,4,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
60,Local-gov,257065,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7781,0,40,United-States,>50K
34,?,120433,Some-college,10,Married-spouse-absent,?,Unmarried,Black,Female,0,0,25,United-States,<=50K
24,Local-gov,32171,Assoc-voc,11,Never-married,Other-service,Own-child,Black,Female,3,0,35,United-States,<=50K
23,Private,39413,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,2,0,40,United-States,<=50K
58,Local-gov,138984,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
31,Private,114975,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,12,0,35,United-States,<=50K
51,Local-gov,328070,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,60,?,>50K
73,Self-emp-not-inc,206134,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7606,0,50,United-States,>50K
31,Local-gov,15620,Some-college,10,Married-AF-spouse,Adm-clerical,Wife,White,Female,30,0,37,United-States,<=50K
22,Private,397356,10th,4,Never-married,Craft-repair,Own-child,White,Female,0,1,50,Cuba,<=50K
17,Local-gov,47631,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,<=50K
58,Private,183540,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,82,United-States,>50K
29,?,325729,5th-6th,4,Never-married,Other-service,Other-relative,Black,Male,8,0,22,Mexico,<=50K
42,Private,211702,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,13,1811,35,United-States,>50K
45,Private,230478,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5,0,35,United-States,<=50K
49,Federal-gov,117842,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7653,0,40,United-States,>50K
26,Private,195530,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,8,0,50,?,<=50K
23,Private,382139,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,37,0,40,United-States,<=50K
47,Private,140196,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
26,Private,154952,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
26,Private,122253,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,1,40,United-States,>50K
42,State-gov,263624,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,9,0,50,Cuba,>50K
38,Self-emp-not-inc,39245,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20,0,49,United-States,<=50K
17,Self-emp-not-inc,93951,11th,7,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,21,?,<=50K
61,Local-gov,218043,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,197835,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,3282,0,36,United-States,>50K
28,Private,240222,1st-4th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,15,0,40,Portugal,<=50K
31,Private,163783,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,0,51,United-States,>50K
28,Self-emp-inc,261379,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,26,0,51,United-States,<=50K
59,Private,121060,5th-6th,4,Widowed,Craft-repair,Not-in-family,White,Female,11,0,10,United-States,<=50K
23,Private,159738,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,?,<=50K
68,Private,143566,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,7950,0,49,India,>50K
21,Private,226225,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,2,0,21,United-States,<=50K
37,Private,168611,HS-grad,13,Divorced,Exec-managerial,Unmarried,White,Female,3508,0,61,United-States,<=50K
32,Private,143590,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,40,United-States,<=50K
25,Federal-gov,90800,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,26,0,9,United-States,<=50K
39,Self-emp-not-inc,35310,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,17,?,<=50K
31,Federal-gov,189874,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
53,Private,97815,10th,10,Separated,Adm-clerical,Unmarried,White,Male,0,0,33,United-States,<=50K
17,?,322507,10th,7,Never-married,?,Own-child,Black,Male,2,0,22,El-Salvador,<=50K
17,Private,121241,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,23,United-States,<=50K
68,Self-emp-not-inc,328913,Prof-school,9,Married-civ-spouse,Other-service,Husband,White,Male,26,0,51,United-States,>50K
40,Private,28043,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,8,0,40,?,>50K
26,Private,293332,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,25,0,40,United-States,<=50K
44,Self-emp-inc,328466,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,7579,0,52,United-States,>50K
48,Private,92624,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3139,0,40,United-States,>50K
37,Self-emp-inc,263873,Some-college,10,Divorced,Sales,Other-relative,White,Female,13,0,51,United-States,<=50K
42,Private,278427,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,1,0,40,Nicaragua,<=50K
31,Self-emp-inc,175726,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,40,Germany,<=50K
18,Private,112476,Assoc-voc,4,Never-married,Other-service,Unmarried,Black,Female,24,0,38,Cuba,<=50K
43,Private,433832,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3673,0,52,United-States,>50K
54,Private,376752,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,18,0,52,United-States,>50K
25,Private,59989,10th,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,46,?,<=50K
41,Private,268111,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,16,0,50,United-States,<=50K
47,Private,297755,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,16,0,51,United-States,<=50K
37,Private,242539,HS-grad,9,Separated,Adm-clerical,Not-in-family,Black,Female,4,0,34,Taiwan,<=50K
29,Private,350529,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,21,1,51,United-States,<=50K
22,Private,274200,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,13,0,52,United-States,<=50K
18,Private,191911,11th,7,Never-married,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
65,Self-emp-not-inc,104795,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,11,0,60,United-States,<=50K
31,State-gov,204946,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,16,1,40,United-States,<=50K
71,Self-emp-inc,88560,Some-college,10,Divorced,Other-service,Other-relative,White,Female,20,0,34,United-States,<=50K
48,Local-gov,316183,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,0,40,United-States,>50K
26,Local-gov,49040,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,24,0,40,Canada,<=50K
24,Private,90321,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,0,40,Poland,<=50K
47,Self-emp-not-inc,155071,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,17,0,49,United-States,>50K
41,Federal-gov,123930,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3944,0,49,United-States,>50K
51,?,145311,HS-grad,9,Widowed,?,Unmarried,White,Female,5,0,19,United-States,<=50K
35,Private,312178,10th,4,Never-married,Adm-clerical,Unmarried,Black,Female,0,1,40,United-States,<=50K
26,Private,308582,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Male,26,0,51,United-States,<=50K
36,?,374533,10th,7,Never-married,?,Own-child,Black,Male,9,1,40,United-States,<=50K
46,Self-emp-inc,180187,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,25,0,51,United-States,>50K
45,Private,271419,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,6,0,60,Taiwan,>50K
59,Self-emp-not-inc,239960,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,54,United-States,>50K
57,Private,187130,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,17,0,52,United-States,>50K
29,Local-gov,307105,Some-college,10,Separated,Protective-serv,Unmarried,Black,Male,9,0,40,United-States,<=50K
28,Private,213848,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,24,0,40,United-States,<=50K
41,Private,239713,Doctorate,15,Divorced,Other-service,Not-in-family,Black,Male,16,0,48,?,<=50K
29,Private,152789,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,?,<=50K
36,Private,93757,HS-grad,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
43,Private,211756,10th,4,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,9,0,32,United-States,<=50K
44,Private,146203,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,48,United-States,<=50K
44,Private,160741,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,1783,40,United-States,<=50K
66,Private,95185,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
17,Private,243477,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,17,0,40,United-States,<=50K
37,Federal-gov,31471,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,Black,Female,1,1,23,Poland,<=50K
50,Federal-gov,187102,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,15,0,40,United-States,>50K
27,Private,186359,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,?,<=50K
29,Federal-gov,83507,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,8,0,36,United-States,<=50K
57,Local-gov,169205,Some-college,10,Divorced,?,Not-in-family,White,Female,18,0,37,United-States,<=50K
39,Self-emp-inc,172046,Some-college,10,Never-married,Other-service,Unmarried,White,Male,15,0,71,United-States,<=50K
28,Self-emp-inc,65270,Some-college,10,Divorced,Sales,Other-relative,White,Male,1,0,53,United-States,<=50K
32,Private,205272,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,22,0,36,United-States,<=50K
40,Private,88318,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,43,United-States,<=50K
18,?,196024,12th,7,Never-married,?,Not-in-family,White,Male,15,1,40,United-States,<=50K
28,Self-emp-not-inc,191775,Some-college,10,Never-married,Priv-house-serv,Other-relative,White,Male,15,0,40,United-States,<=50K
52,Private,180295,12th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,30,0,51,United-States,>50K
24,?,215813,HS-grad,9,Separated,?,Other-relative,Black,Female,17,0,40,Poland,<=50K
71,Private,109963,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,0,48,United-States,>50K
45,Private,361243,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,2,40,Taiwan,<=50K
57,?,167054,HS-grad,9,Widowed,?,Unmarried,White,Female,9,1,10,United-States,<=50K
24,Private,179913,Bachelors,13,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,?,<=50K
57,Private,46729,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,7774,0,52,United-States,>50K
24,Private,265388,Masters,7,Divorced,Other-service,Not-in-family,White,Male,6,1767,60,Mexico,<=50K
37,State-gov,181645,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,3,0,40,United-States,<=50K
22,Federal-gov,112366,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,6,0,20,United-States,<=50K
25,Private,298514,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,?,<=50K
25,Private,97114,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,296528,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,50,United-States,<=50K
64,Private,134887,Prof-school,16,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,48,?,>50K
45,Private,191051,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,4339,0,38,United-States,>50K
28,Private,152816,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,4,0,34,United-States,<=50K
28,Self-emp-not-inc,61200,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,14,0,37,United-States,<=50K
38,Private,259049,Assoc-voc,11,Separated,Other-service,Unmarried,White,Male,34,0,34,United-States,<=50K
69,Private,210833,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,0,48,United-States,>50K
28,Private,50180,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,98874,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,8,0,49,United-States,<=50K
39,Self-emp-not-inc,379397,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,16,0,48,United-States,<=50K
42,Self-emp-inc,286822,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,18,0,50,?,>50K
17,Private,186542,11th,14,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,7,0,19,?,<=50K
44,Private,177594,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,27,0,53,United-States,>50K
26,Private,194170,12th,5,Never-married,Craft-repair,Own-child,White,Female,1,0,34,Guatemala,<=50K
40,Private,45657,Bachelors,7,Married-civ-spouse,Other-service,Husband,White,Male,12,0,50,United-States,<=50K
74,Private,20510,Assoc-voc,10,Widowed,Other-service,Unmarried,Black,Female,2,0,22,United-States,<=50K
38,Private,361032,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,23,0,53,United-States,>50K
57,Private,316803,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,Cuba,<=50K
32,Private,273862,Bachelors,10,Divorced,Adm-clerical,Not-in-family,Black,Male,3581,0,40,United-States,<=50K
25,Private,101503,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,9,0,40,United-States,<=50K
52,Private,92153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,?,200273,Some-college,9,Never-married,Farming-fishing,Not-in-family,White,Male,6,0,40,United-States,<=50K
22,Private,460309,7th-8th,7,Never-married,Other-service,Own-child,Black,Male,0,0,37,Mexico,<=50K
21,Private,176876,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,9,0,40,Mexico,<=50K
34,Private,37695,11th,7,Divorced,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,<=50K
31,Private,240473,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,18,0,21,United-States,<=50K
27,Local-gov,177970,10th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,11,1,40,United-States,>50K
72,Local-gov,176414,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,9,0,35,United-States,>50K
25,Private,49759,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,12,0,31,United-States,<=50K
29,Private,195501,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,23,0,53,United-States,<=50K
18,Private,372924,11th,7,Never-married,Sales,Unmarried,Other,Female,0,0,26,United-States,<=50K
35,Private,136314,12th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,1779,40,United-States,<=50K
37,Federal-gov,29188,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7760,0,53,United-States,>50K
26,Private,33786,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,47,?,>50K
38,Private,264679,12th,8,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
22,Private,243718,7th-8th,7,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
28,?,299595,9th,14,Married-AF-spouse,Adm-clerical,Not-in-family,White,Female,8,0,34,United-States,<=50K
20,Private,170824,10th,7,Divorced,Craft-repair,Not-in-family,White,Male,3516,0,48,United-States,<=50K
35,Private,25848,5th-6th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,14,0,40,United-States,<=50K
18,Private,57297,11th,7,Never-married,Farming-fishing,Own-child,White,Male,15,0,21,United-States,<=50K
28,Private,474328,10th,4,Never-married,Other-service,Unmarried,Black,Male,0,0,36,United-States,<=50K
42,Self-emp-not-inc,67667,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7875,1835,51,United-States,>50K
28,Private,39021,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,5,0,40,United-States,<=50K
35,Local-gov,53672,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
71,Federal-gov,130128,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,13,0,40,United-States,>50K
34,Private,34794,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,11,0,24,?,<=50K
34,Private,194728,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,60,United-States,<=50K
80,Private,94870,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,27,0,50,United-States,>50K
42,Private,303333,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Female,25,0,40,United-States,<=50K
35,Private,256059,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,9,0,40,United-States,<=50K
31,Private,135682,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,16,0,32,United-States,<=50K
18,Private,410496,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,<=50K
